1.0.-Etxebizitzen salerosketa kopurua. 2022ko 1. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2022;;;;;;;;
;;;;;;;;
Lurraldea/TTHH;BIZKAIA;198.724,62;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;169.905,67;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;n.d.;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;228.748,76;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;n.d.;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;158.278,02;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;146.825,76;;;;;;
;;;;;;;;
;;;;;;;;
1.2.- Hiri-lurzoruaren batez besteko prezioa (€/m2). 2022ko 1. hiruhilekoa;;;;;;;;
1.2.- Precio medio suelo urbano (€/m2). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Batez bestekoa Valor Medio;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;428,95;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;247,35;;;;;;
Lurraldea/TTHH;GIPUZKOA;399,05;;;;;;
Lurraldea/TTHH;BIZKAIA;585,11;;;;;;
;;;;;;;;
;;;;;;;;
1.3.-Errentagarritasun-adierazleak eta prezio-aldakuntza (%). 2022ko 1. hiruhilekoa;;;;;;;;
1.3.- Indicadores de rentabilidad y variación de precios (%). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAREN PREZIOA PRECIO VIVIENDA;KPI         IPC;SOLDATEN KOSTUA COSTE SALARIAL;IBEX 35;5 URTETARAKO ZORRA DEUDA 5 AÑOS;10 URTETARAKO ZORRA DEUDA 10 AÑOS;
Nazionala/Nacional;ESPAÑA;5,33;9,80;1,30;-1,57;0,52;1,13;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,84;9,50;1,00;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;8,08;9,90;1,00;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,17;10,70;0,90;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;-1,07;9,50;0,40;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;13,09;9,40;2,70;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;11,60;8,40;3,50;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,10;10,20;-1,00;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,54;11,00;0,80;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;1,00;11,70;1,10;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,70;9,50;1,70;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;0,47;10,30;0,70;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;5,00;10,50;1,20;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;5,30;9,00;1,40;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;5,42;10,00;1,00;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;7,95;9,80;0,10;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;7,16;10,60;1,00;-1,57;0,52;1,13;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;6,72;10,20;1,30;-1,57;0,52;1,13;
;;;;;;;;
;;;;;;;;
1.4.- Atzerritarren salerosketak. 2022ko 1. hiruhilekoa;;;;;;;;
1.4.- Compraventas de extranjeros. 01 trimestre 2022;;;;;;;;
;;;;;;;;
EREMUA                                                    ÁMBITO;NAZIONALITATEA NACIONALIDAD;GUZTIRA NUMERO TOTAL;Guztiaren% %Total;Atzerritaren% % Extranjeros;;;;
ESPAÑA;España;141.639,00;0,87;-;;;;
ESPAÑA;Reino Unido;2.612,00;0,02;0,12;;;;
ESPAÑA;Alemania;2.044,00;0,01;0,10;;;;
ESPAÑA;Francia;1.510,00;0,01;0,07;;;;
ESPAÑA;Marruecos;1.248,00;0,01;0,06;;;;
ESPAÑA;Suecia;1.227,00;0,01;0,06;;;;
ESPAÑA;Belgica;1.221,00;0,01;0,06;;;;
ESPAÑA;Holanda;1.093,00;0,01;0,05;;;;
ESPAÑA;Rumania;977,00;0,01;0,05;;;;
ESPAÑA;Italia;890,00;0,01;0,04;;;;
ESPAÑA;Polonia;511,00;0,00;0,02;;;;
ESPAÑA;Rusia;440,00;0,00;0,02;;;;
ESPAÑA;China;404,00;0,00;0,02;;;;
ESPAÑA;Noruega;339,00;0,00;0,02;;;;
ESPAÑA;Irlanda;337,00;0,00;0,02;;;;
ESPAÑA;Dinamarca;274,00;0,00;0,01;;;;
ESPAÑA;Ucrania;243,00;0,00;0,01;;;;
ESPAÑA;Estados Unidos;221,00;0,00;0,01;;;;
ESPAÑA;Suiza;214,00;0,00;0,01;;;;
ESPAÑA;Bulgaria;206,00;0,00;0,01;;;;
ESPAÑA;Argelia;196,00;0,00;0,01;;;;
ESPAÑA;Gainerakoa/Resto;4.998,00;0,03;0,24;;;;
;;;;;;;;
;;;;;;;;
1.4.- Atzerritarren salerosketak. 2022ko 1. hiruhilekoa;;;;;;;;
1.4.- Compraventas de extranjeros. 01 trimestre 2022;;;;;;;;
;;;;;;;;
EREMUA                                                    ÁMBITO;NAZIONALITATEA NACIONALIDAD;GUZTIRA EAE NUMERO CAE;Guztiaren% %Total;Atzerritaren% % Extranjeros;;;;
EUSKADI/PAÍS VASCO;España;6.067,00;0,97;-;;;;
EUSKADI/PAÍS VASCO;Rumania;34,00;0,01;0,19;;;;
EUSKADI/PAÍS VASCO;Marruecos;11,00;0,00;0,06;;;;
EUSKADI/PAÍS VASCO;Pakistan;10,00;0,00;0,05;;;;
EUSKADI/PAÍS VASCO;Portugal;9,00;0,00;0,05;;;;
EUSKADI/PAÍS VASCO;China;8,00;0,00;0,04;;;;
EUSKADI/PAÍS VASCO;Bolivia;5,00;0,00;0,03;;;;
EUSKADI/PAÍS VASCO;Reino Unido;5,00;0,00;0,03;;;;
EUSKADI/PAÍS VASCO;Italia;5,00;0,00;0,03;;;;
EUSKADI/PAÍS VASCO;Nepal;4,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Venezuela;4,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Paraguay;3,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Argentina;3,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Colombia;3,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Francia;3,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Alemania;3,00;0,00;0,02;;;;
EUSKADI/PAÍS VASCO;Malta;2,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Mexico;2,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Estados Unidos;2,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Bulgaria;2,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Nigeria;2,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Polonia;2,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Belgica;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Anguilla;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Yemen;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Honduras;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Georgia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Nicaragua;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Ucrania;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Cuba;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Moldavia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Rusia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Mongolia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Bielorrusia;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Camerun;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Peru;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Senegal;1,00;0,00;0,01;;;;
EUSKADI/PAÍS VASCO;Gainerakoa/Resto;45,00;0,01;0,25;;;;
;;;;;;;;
;;;;;;;;
1.5.-Etxebizitzen jabetzaren batez besteko aldia (egunak/%). 2022ko 1. hiruhilekoa;;;;;;;;
1.5.- Periodo medio de posesión de las viviendas (días/%). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;< 2 urte             < 2 años;2 - 5 urte       2 - 5 años;5 - 10 urte       5 - 10 años;>10 urte          >10 años;;
Nazionala/Nacional;ESPAÑA;6.061,00;7,59;12,21;12,08;68,12;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;8.978,00;3,71;7,26;8,76;80,27;;
;;;;;;;;
;;;;;;;;
2.1.-Salerosketa-banaketa (%). 2022ko 1. hiruhilekoa;;;;;;;;
2.1.- Distribución de compraventas (%). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;LIBRE BERRIA NUEVA LIBRE;BERRIA BABESTUA NUEVA VPO;LIBRE ERABILIA USADA LIBRE;ERABILIA BABESTUA USADA VPO;;;
Nazionala/Nacional;ESPAÑA;18,27;1,40;74,37;5,96;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;13,99;3,74;76,58;5,69;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;20,63;1,27;71,87;6,23;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;17,72;1,45;72,30;8,53;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;17,01;2,17;68,87;11,95;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;18,14;0,02;79,94;1,90;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;18,74;0,46;77,29;3,51;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;15,15;0,37;76,31;8,17;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;19,66;1,69;71,53;7,12;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;18,11;1,16;77,26;3,47;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;16,96;0,54;75,71;6,79;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;11,65;3,74;69,49;15,12;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;22,14;0,70;74,39;2,77;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;23,63;2,81;69,54;4,02;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;16,19;1,45;75,99;6,37;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;31,41;5,07;55,56;7,96;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;17,53;0,43;75,86;6,18;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;11,94;0,76;80,76;6,54;;;
Lurraldea/TTHH;ARABA/ÁLAVA;8,40;2,10;76,78;12,72;;;
Lurraldea/TTHH;GIPUZKOA;12,01;0,45;82,29;5,25;;;
Lurraldea/TTHH;BIZKAIA;16,55;6,00;73,31;4,14;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;7,73;2,32;75,89;14,06;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;15,00;0,00;83,57;1,43;;;
Hiriburak/Capitales de TTHH;Bilbao;2,83;11,42;82,17;3,58;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;11,04;1,23;80,37;7,36;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;11,09;0,59;81,89;6,43;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;23,46;3,28;68,84;4,42;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;8,09;2,19;77,24;12,48;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;8,33;2,08;87,51;2,08;;;
Eskualde Egitura/Áreas funcionales;Goierri;14,36;0,53;78,73;6,38;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;15,76;6,86;73,91;3,47;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;12,62;0,21;85,17;2,00;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;22,89;1,20;65,07;10,84;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;30,63;0,63;64,36;4,38;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;28,00;0,00;64,80;7,20;;;
Eskualde Egitura/Áreas funcionales;Arratia;0,00;0,00;92,86;7,14;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;45,00;5,00;50,00;0,00;;;
Eskualde Egitura/Áreas funcionales;Aiara;4,00;0,00;81,33;14,67;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;21,62;3,60;64,87;9,91;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;14,71;2,94;64,70;17,65;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1,15;0,00;98,28;0,57;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;1,30;0,00;79,13;19,57;;;
;;;;;;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2022ko 1. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;90,10;9,90;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,48;20,52;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,27;8,73;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;91,33;8,67;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;56,93;43,07;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;92,61;7,39;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;85,12;14,88;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;95,29;4,71;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;86,84;13,16;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;82,44;17,56;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;95,17;4,83;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,29;7,71;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,88;4,12;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,53;5,47;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;83,99;16,01;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;55,21;44,79;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;85,13;14,87;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;87,46;12,54;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;74,54;25,46;;;;;
Lurraldea/TTHH;GIPUZKOA;66,18;33,82;;;;;
Lurraldea/TTHH;BIZKAIA;88,64;11,36;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;72,76;27,24;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;72,18;27,82;;;;;
Hiriburak/Capitales de TTHH;Bilbao;86,77;13,23;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;84,98;15,02;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;63,35;36,65;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;89,46;10,54;;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;73,61;26,39;;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Goierri;43,26;56,74;;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;87,72;12,28;;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;75,63;24,37;;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;98,90;1,10;;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;67,12;32,88;;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;89,61;10,39;;;;;
Eskualde Egitura/Áreas funcionales;Arratia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Aiara;88,78;11,22;;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;71,69;28,31;;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;96,08;3,92;;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;18,38;81,62;;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;70,97;29,03;;;;;
;;;;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2022ko 1. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;87,47;2,40;1,17;5,60;2,84;0,52;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;80,72;4,13;0,96;11,07;2,53;0,59;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,75;2,15;1,26;4,01;1,69;0,14;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;85,44;4,00;1,68;4,63;4,10;0,15;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;70,07;2,25;1,35;19,33;5,33;1,67;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;86,62;2,27;0,64;3,71;1,25;5,51;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;89,40;4,57;1,68;1,42;2,06;0,87;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;88,69;4,67;1,64;1,35;3,10;0,55;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;82,11;2,17;2,27;6,68;5,92;0,85;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;77,58;0,99;1,01;6,68;11,67;2,07;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;89,88;2,29;0,98;3,07;3,76;0,02;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81,85;2,81;1,18;10,10;3,44;0,62;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;84,24;2,85;1,25;2,37;7,79;1,50;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;90,23;1,77;0,82;6,17;1,01;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;85,21;2,88;4,33;1,98;5,12;0,48;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;58,58;3,97;0,40;34,04;3,01;0,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;85,36;4,00;1,76;7,37;1,51;0,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,74;2,20;1,36;3,16;2,13;0,41;
Lurraldea/TTHH;ARABA/ÁLAVA;82,07;1,00;0,44;13,64;2,66;0,19;
Lurraldea/TTHH;GIPUZKOA;81,37;6,24;0,91;5,27;5,58;0,63;
Lurraldea/TTHH;BIZKAIA;79,93;3,66;1,14;14,01;0,58;0,68;
;;;;;;;;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2022ko 1. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;93,70;6,30;91,92;8,08;90,37;9,63;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;90,59;9,41;81,41;18,59;83,69;16,31;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;93,77;6,23;92,47;7,53;91,28;8,72;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;91,03;8,97;89,99;10,01;88,83;11,17;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;90,98;9,02;69,43;30,57;68,76;31,24;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,19;1,81;92,06;7,94;97,03;2,97;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;96,52;3,48;93,52;6,48;92,86;7,14;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;92,06;7,94;96,77;3,23;99,68;0,32;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;92,61;7,39;86,75;13,25;86,06;13,94;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;94,11;5,89;84,12;15,88;84,87;15,13;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;93,92;6,08;95,36;4,64;97,23;2,77;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;80,79;19,21;93,15;6,85;90,89;9,11;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;97,25;2,75;97,29;2,71;88,26;11,74;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,70;5,30;95,47;4,53;96,92;3,08;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;91,77;8,23;84,39;15,61;80,38;19,62;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;84,01;15,99;63,57;36,43;58,60;41,40;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;91,27;8,73;86,30;13,70;76,80;23,20;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;93,20;6,80;90,98;9,02;86,83;13,17;
Lurraldea/TTHH;ARABA/ÁLAVA;76,87;23,13;78,87;21,13;86,56;13,44;
Lurraldea/TTHH;GIPUZKOA;95,61;4,39;71,28;28,72;66,45;33,55;
Lurraldea/TTHH;BIZKAIA;91,27;8,73;88,81;11,19;87,08;12,92;
;;;;;;;;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2022ko 1. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.388,92;1.408,37;1.182,48;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.897,16;1.900,86;1.882,52;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1.125,96;1.144,84;922,61;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.153,96;1.164,85;1.052,16;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.107,43;1.115,42;1.087,46;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.815,93;1.806,84;2.252,52;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.253,96;1.257,65;1.192,01;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.193,93;1.188,01;1.416,08;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;918,09;916,33;931,40;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;781,37;788,55;742,25;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.734,41;1.748,77;1.437,87;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;736,59;742,58;654,77;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.066,97;1.071,47;909,79;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2.116,92;2.107,88;2.387,95;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;809,87;833,88;688,71;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.257,75;1.210,75;1.349,07;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;909,81;892,47;1.026,50;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;1.002,71;1.015,74;881,79;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1.525,78;1.550,65;1.447,47;;;;
Lurraldea/TTHH;GIPUZKOA;2.104,25;2.155,69;1.999,43;;;;
Lurraldea/TTHH;BIZKAIA;1.878,79;1.870,53;1.942,91;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.578,93;1.601,54;1.510,21;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;3.046,13;2.887,04;3.695,75;;;;
Hiriburak/Capitales de TTHH;Bilbao;2.010,54;2.019,66;1.970,62;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.281,49;1.327,57;1.109,22;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.810,22;1.864,34;1.718,28;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.815,40;1.807,06;1.911,81;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;1.535,86;1.561,65;1.458,31;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;1.569,40;1.569,40;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Goierri;1.450,41;1.416,95;1.468,94;;;;
